f_id,i_id,ic.eps.ratio,ic.eps.s,ic.eps.max,pca.expl_var.cor_init,ela_distr.kurtosis,ela_meta.quad_simple.cond,ela_level.lda_mda_25,ela_distr.skewness,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_10,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_distr.number_of_peaks,ela_level.mmce_mda_10,pca.expl_var.cov_init,ela_level.lda_mda_50,nbc.nn_nb.sd_ratio,ic.h.max,ela_level.qda_mda_10,ela_level.lda_qda_50,ela_meta.lin_simple.intercept,nbc.nn_nb.cor,disp.diff_mean_25,disp.diff_median_25,disp.ratio_mean_10,ela_meta.quad_simple.adj_r2,disp.ratio_mean_25,ela_level.lda_mda_10
12,2,0.30544254801322546,0.3470497208038257,2.0182066065876727,0.06851070134014625,0.1702603783889851,0.0447044418717264,0.0,0.2599085398352161,0.019356981531767348,0.02198968581658356,0.027733306192262885,0.0,0.0,0.0,0.019198630239686265,0.0,0.004773626370853767,0.018642192071470998,0.02020265983372216,0.08572663744676956,0.0009400331157745079,0.011506338623383794,0.08852611236009089,0.03397382923240677,0.0,0.0,0.03702531170927381,0.06512433943983709,0.0,0.0
12,3,0.22000965220201474,0.21212409112821673,0.6228074310369063,0.0066053956615133025,0.731207714918247,-0.06500753073858934,0.04848967271611149,0.38259056904036814,0.0,0.023021428623486884,0.0,0.0,0.039573292211706246,0.01030851762345919,0.3463717348037383,0.09859071626390414,0.0,0.07861871149723343,0.023015374364847574,0.16193235525079186,0.0,0.020406457230059072,0.6443887588261048,0.0,0.0,0.0,0.0,0.10474641032970355,0.0,0.0
12,5,0.1846484465021483,0.24472251649004462,0.865556017469838,0.06416053450510817,0.8757831550231332,0.03359214669720201,0.0,0.44720467902843053,0.09880553849414486,-0.033072425287682394,0.0,0.0624451487943265,0.008596098414177078,0.05432125002139365,0.43016112274519,-0.057467460317864205,0.04772898252905744,0.07824726271237803,0.011918933374964524,0.1098757442466296,-0.06841255219886078,-0.055965545478536605,0.15155112030612727,0.08509141410146359,0.0059685264705056085,-0.03872234144292275,0.040322918979968536,0.13751027348547273,0.030056825846985546,0.0
13,1,-0.0329586644196099,-0.04656954647549014,-0.046931649031556555,-0.08275316753083592,-0.03792586503729972,0.01642608854860672,-0.01782584530826506,0.0,0.02682536444850009,-0.010561402758081817,0.0403562612581142,0.08503154500149562,0.008152624026377175,0.008753450021695308,0.022726450005696452,0.06387905345608899,0.0,0.021506436013573105,0.05936811223654695,0.13084632607771118,0.03053324709788363,-0.01655604038005437,-0.0045577109385195325,0.038314703282624374,0.0489130357588321,0.024375810766523148,0.028200097141266645,0.04135621180121801,0.04063237732218919,0.01701183643382176
13,2,-0.03273047471826818,-0.04747145781688686,-0.04088478703968712,-0.06520057764006246,-0.030833739903327467,0.02544492824747885,-0.015562953463922474,-0.004150651901587088,0.02748246701092233,-0.00625799550240333,0.04342822985018413,0.0848731811510931,0.012424550630447423,0.004162593137336468,0.017844837555543697,0.05722121535210187,-0.0050201190614273805,0.0037900857970677992,0.03278608717479298,0.16431369833958687,0.002174710711474459,-0.014445770343547965,-0.009781810494701004,0.036760191392559344,0.03751613395830336,0.022328481426505287,0.0337977022948214,0.06390428713082325,0.041122430777810914,0.017533664766019363
13,3,-0.045948661388425543,-0.043184901338646914,-0.03885765278351254,0.07008105499171857,-0.03674203909786364,0.01808388171693856,-0.027703416267586434,-0.011933221309895076,0.050420562884359976,-0.0025165039139513345,-0.047033734224761314,0.022256726674018484,-0.002114239290544717,-0.002325504564084757,0.01913006625657604,0.019608794669809276,0.005765732095879272,0.010236789197805324,0.030954126083941685,0.10002893427954107,0.0030366935347055646,-0.011181617090492146,-0.012820711878460789,0.03424576288442846,0.054929510955396554,0.041678113860711685,0.026396762773546495,0.030424380529981865,0.0488296476221409,-0.005916393807115616
13,5,-0.0407188603815937,-0.041739674129504745,-0.036533054058547676,0.2300668222171829,-0.027775297453907388,0.016681078603962174,-0.02844929106635663,-0.004323370389954784,0.04587036287597668,0.0,0.026498842367263742,0.01838045676958605,0.0,0.0,-0.006291269573464819,0.009078249234327262,0.013228060892369053,0.011305992002725418,0.03905431487357225,0.06376329842008854,0.006046441542104153,-0.01161048216050764,-0.008893868679852146,0.03628907620232846,0.054411635212119724,0.04140852787826099,0.03128092101570912,0.017350173882712372,0.053011696223263516,0.01531536551842172
14,1,-0.1316891367135833,-0.08983745659147502,-0.05644419630333275,-0.13829341776057247,-0.051705305220827724,0.02442182874695209,-0.027890957503602487,-0.05524977098156125,-0.015633529695519455,-0.044325689294432924,-0.04207074574560121,-0.025836084940530912,-0.0473352364451215,-0.018930204595494993,-0.054283658408405766,-0.04135866120062737,-0.007988588944055297,0.022496709853005226,-0.009057490452071826,-0.24332368590995568,-0.03400062473502807,-0.02178407155900497,-0.0190586356370247,-0.03475961207145595,-0.03944730111814898,-0.04079210906086117,-0.027615642738960222,-0.03603936052156542,-0.043279887287903884,-0.0652041789850002
14,2,-0.09928210995766185,-0.09398797211184817,-0.06260668365756494,-0.1311589602541634,-0.04895301150231457,0.011190169028525765,-0.01874492884109691,-0.04793036737687484,-0.06324454945759639,-0.02883974299087444,-0.11301435866546217,-0.022909160941447793,-0.056609345356986474,-0.033615521641147006,-0.06103341722827493,-0.02876354345145371,-0.012299452343557227,0.015810797380551134,-0.0039586832938238725,-0.16694326012764038,-0.038575895998987475,-0.02992587361901866,-0.015273777114044096,-0.01486185274602958,-0.03995835000962933,-0.02489879945249862,-0.01919860157402553,-0.031088031205605993,-0.05336979118591734,-0.07547664242965912
14,3,-0.08850791866076979,-0.06924662495281006,-0.04390485485285395,0.08778112658218201,-0.04698113933942166,0.013914098884924425,-0.038639557721150214,-0.036958098573096954,0.027304126820019536,-0.03631538840493098,-0.026400640071364667,0.014932635459761312,-0.02612861755022658,-0.0052461127351925985,-0.028178385555485186,0.01614878646821699,0.003469889831272749,0.0,0.008642318508092578,-0.07482724350898218,-0.006894732822239069,-0.036164180240323196,-0.015207567668969912,0.0,-0.024513728364042087,-0.006726893260824651,-0.015735669969812405,-0.024104450767222008,-0.037684776621863536,-0.0019535859852340964
14,5,-0.12264424617741543,-0.08180930277389953,-0.052414475968401875,-0.15768819973551873,-0.05920033850564599,0.029236297719396842,-0.024735750424328296,-0.04271678435879167,-0.037581544573172754,-0.040719230183763,-0.11555884696772845,-0.034668587823590835,-0.041138222377439915,-0.014907955779314253,-0.05148411140938258,-0.03029843897720641,0.006549790119862231,0.009601629939321232,-0.008694984825587726,-0.23724724069878889,-0.024943123322602512,-0.02420550033692548,-0.004004557020735433,-0.010359198784973822,-0.0382456834054995,-0.04852972374240894,-0.027731996606105147,-0.039973068924680666,-0.04404790782526502,-0.046155398071175524
15,1,-0.0545536898666794,-0.04650646773667244,-0.054595312955702496,0.16963420500648674,-0.029004599388402885,0.019007710560392077,-0.0197442216044747,-0.017573291881622877,0.02689068892085736,-0.0033592494443807075,0.03179964951142644,0.027192344799938678,0.005649697630555339,-0.01437593234837592,-0.013356678013692141,0.010981435441534848,0.0,0.01856875189995602,0.04720497237286825,-0.001415786229395477,0.012853294134219595,-0.019357301529242754,-0.008194648563549761,0.030367150292753747,0.056605467574696144,0.06113927229358754,0.03900414406336586,0.02732526790697068,0.06481784620278452,0.016141250056952328
15,2,-0.04473676058009893,-0.019695163181262382,-0.05842754102064433,0.16900378458961152,0.13885830544795752,0.03344952282111627,-0.0401274310105314,0.07963475040995104,0.03690057699409957,-0.006710672210891472,-0.09243976158618815,0.07581730216243646,-0.01502638585811747,0.0,-0.024611143984906936,0.08222024809758574,0.009480609942730561,0.01722562291358476,0.016904501459254817,-0.05762690870605247,0.011317782859316144,-0.010576377159746464,-0.02300365608901203,0.014940746469589733,0.01728957961734659,0.006688457971834233,0.009824403523534364,-0.009569877547775121,0.008011571109085708,0.027991259908695998
15,3,-0.03483196327759515,-0.02750264612254375,-0.06283453490308484,0.17431007926907408,0.02112001325100754,0.009079494449034529,-0.021628590106699534,0.010539693747850389,-0.005238561403111512,-0.016605089922164654,0.025597312755962907,-0.002787851077575912,-0.010995681121263853,-0.008654409124010928,-0.027086455820280395,-0.0018124316637673846,0.0069844119679741065,0.00960330986825945,0.011392670971847457,-0.0685215740918245,0.006450381807860072,-0.010230967348754505,-0.010233673354903453,0.0,-0.006700138583097266,-0.006859676634883724,0.0,-0.017226504765772387,-0.00592237303986623,0.0
15,5,-0.042493022177214596,-0.04110568465237291,-0.052796831648053266,0.1610473804983918,-0.022675659069721688,0.019481657610631836,-0.032297855697521916,-0.014359876103698613,0.039434038130930826,-0.004001985474046982,0.03239488708884933,0.010615993923053152,0.013065634428555517,-0.010496176017618236,-0.011948563883164065,0.0060076313033163575,0.009064092137367086,0.013484740389810013,0.03849259571372554,-0.011113178430240456,0.031218516723996254,-0.010889524806752066,-0.011484363667728703,0.04843743775302123,0.04902901751558983,0.04278532084226591,0.02904921658468937,0.020161189442473387,0.054157905056669675,0.030881435591950945
16,1,-0.06701183947244405,-0.063918896648965,-0.029893090063008276,0.03740807570170174,-0.03034143972243547,0.017879046216700473,-0.033287899778323415,-0.020812494236200435,-0.023919780107348604,-0.0026077398654609785,0.0,0.008408167193012572,-0.03524596738928287,-0.03443395247968864,-0.02579500050899053,0.008133019382716433,0.05168584818639543,0.012432181822651961,-0.02392915831391365,0.008553010021201207,-0.026309208671197515,-0.020845293357937805,-0.01633038270308354,0.0027990698623868715,-0.02133632091010268,-0.01366816706717483,0.0,-0.014852898508890405,-0.011505644239968138,0.007934626404964562
16,2,-0.07188997369429484,-0.06894146649618979,-0.04610269720515511,0.03874324983716626,-0.021759341380552105,0.008152312870217338,-0.028823610366113472,-0.013851409336510079,-0.010534008173379461,0.00986030339465016,-0.0013017959157460013,0.014442408698660869,-0.04635724634878691,-0.035564590523391254,-0.0331585314423076,0.009524689952524867,0.060717950381664915,0.018532595238325983,-0.015828765294616187,0.0073212113349108154,-0.026029797565880003,-0.03998136352655973,-0.011762572136741895,-0.0021319696892168616,-0.019473961826286745,-0.018693703553470498,0.007422480132483061,-0.002767220601241932,-0.019211116447881593,0.003451937287882456
16,3,-0.062150903229602594,-0.0670033585308765,-0.041295653646353486,0.03537718813852542,-0.019235682958811784,0.018755235136605902,-0.028119236583121848,-0.01581929165022955,-0.010578779710104513,-0.0038662151318521465,-0.006344728024479995,0.01234451446886009,-0.04044836812968111,-0.03105768940260656,-0.02190739939031769,0.01653863057223376,0.049574428851381774,0.0035571857961108344,-0.011249370115383489,0.013606204712121261,-0.03147298841877197,-0.025983785033499907,-0.01537669709037956,-0.006052835443771609,-0.020756620124454533,-0.013232983171041768,0.0028032307316015748,-0.009999239509340452,-0.025475786892419222,-0.0011250086161755934
16,5,-0.06530677581011171,-0.066152208700746,-0.0514962275584146,0.038322096926055677,-0.029481797882308702,0.020397936510717724,-0.02758690452424223,-0.01354576095648874,-0.019501948882121256,0.003806226162895443,-0.000795065488523955,0.004305561441383665,-0.04375923305737284,-0.034106497035432115,-0.024071963660578427,0.009593846974167097,0.05294019183524476,0.015089442459021107,-0.015133460965084167,0.010959335884681065,-0.0354135351884044,-0.01937697234879901,-0.010140161070106402,-0.0041390251003006195,-0.028595694636534136,-0.016881488003329947,-0.0037479558006896507,-0.014275902291121523,-0.025870115158197066,0.009887493112746504
17,1,-0.08944094240507772,-0.07544325700314686,-0.04926031042098289,0.14052688620740378,-0.04123727205942229,0.012679107662289357,-0.03173217639401393,-0.02405950596633316,-0.01712526825362437,-0.019741302904496993,-0.08899370918214106,-0.020365026698294042,-0.01458489451237266,-0.01979996438848486,-0.03643791800657181,-0.029062039739523038,-0.0037264495027138633,0.0,-0.0005953747933243325,-0.09561281483424916,-0.0015095534990026138,-0.026558776728158318,-0.009836925083812731,-0.015545941919596795,-0.044341915231392526,-0.036242048827924866,-0.02311715930686542,-0.019996483588686165,-0.0377939224943411,-0.0023198539410571595
17,2,-0.12649332616339543,-0.09263496109219144,-0.05306576656939882,0.08300767716394925,-0.025943181993256292,0.021912983921663354,-0.039942070378982175,-0.03247992869054428,0.006265270710063442,-0.01858314893439239,-0.011275108743746931,0.010647035370979191,-0.03579254122884046,-0.02619773697321298,-0.03187412811237833,0.0029662468889852245,0.002945122466292527,0.01563138630066188,-0.036085855327606886,-0.01400695461784468,-0.02471641365731586,-0.035375215015859385,-0.01632794521428832,-0.03124711287048615,-0.010225910066600452,-0.015118840300973546,-0.007865745153052717,-0.036657779627914,-0.005919142560659951,-0.006847019779329999
17,3,-0.1287509692266119,-0.09589961223741861,-0.04903993452676869,-0.07712861712760394,-0.05424773559901197,0.006912028908313328,-0.03155046710356435,-0.038028400905146975,-0.005408602992397926,-0.02262512516822962,0.019608809740147837,-0.0010532287083716563,-0.024197153707766983,-0.03801077152139615,-0.02317620951153898,0.0024245247270017756,0.006366274999891897,0.015047222340577593,-0.03719156105462351,-0.017299721840685456,0.00707134456653824,-0.012593560337862186,-0.01583853360766363,-0.011177633638084272,-0.03273844125166986,-0.03839008660820398,-0.03189269134771122,-0.022085481715642674,-0.024790119064004856,0.034327263164157906
17,5,-0.10003026313928601,-0.0892546100968275,-0.056793137013227246,0.06511614136267563,-0.030891913918198344,0.009563650695799952,-0.04134253101104224,-0.03452715573621054,0.0,-0.0017098963845610382,0.02049429971172942,0.003955145027984441,-0.043167732363114164,-0.036160505337439475,-0.032381699476118075,0.014713982786588975,0.005967199819939317,0.014406001163380866,-0.030295315465297068,-0.005610552540895042,-0.03921389280738541,-0.013696488474453483,-0.00790018037676593,-0.0358079779428887,-0.014139642267037178,-0.014879945037204245,-0.019642381088461947,-0.01516763708676977,-0.008138854105582183,-0.03776916567790711
18,1,-0.07573982275720309,-0.06968833575365496,-0.04799997474483536,0.10393378389385349,-0.03353254544086681,0.012850533727822466,-0.025627118565493767,-0.034978043214168975,-0.0026268876439994315,-0.0024953452454457015,-0.043356942754999295,-0.03505832215563104,-0.022557535265750328,-0.031875452872194454,-0.041265222682090874,-0.05043821864841391,-0.007734440259567321,0.014196550138242225,-0.014536214015645643,-0.10913963490648726,0.002387469697685052,-0.021198714276777553,-0.009814202193342947,-0.0443226902559245,-0.03152562270891113,-0.03371184108537534,-0.024177454262503895,-0.019741025768267806,-0.01699092407418551,-0.004510619721784126
18,2,-0.09095658884064611,-0.0909689038039771,-0.0478051892649663,0.06667841962959092,-0.025113144449828373,0.009446013131415049,-0.0363816226737016,-0.037515587948914964,0.0,-0.007451150671450024,-0.03080337478564582,0.011094417688450486,-0.029068780222897883,-0.027707811262132953,-0.029829903416196457,0.016375980924162897,-0.0033364890455954144,0.01002246533593687,-0.040458057192895636,-0.006171167828297297,-0.02541471952845825,-0.033123363646791054,-0.011109228725591835,-0.03447436764865791,-0.0075772132676307224,-0.02256988882212796,-0.01538887759948493,-0.03998986231648188,0.004341354850687762,-0.016043468847550035
18,3,-0.09230092030818526,-0.07865218076473196,-0.0522671876985078,-0.09889262942580795,-0.032978195076229844,0.023136675483485858,-0.020843738608320783,-0.02665786672173498,-0.016952479900128326,-0.020920211705168335,0.07460592086276652,0.005736792013697978,-0.04314807994954589,-0.043455865253052894,-0.033253276030850376,-0.004129540402814602,0.0,0.01782157491428049,-0.028034210631463052,-0.01741408791665494,-0.03311214052101413,-0.029825696918595213,-0.01313076570223104,-0.013352422610922288,-0.04511361325457125,-0.04453593488307461,-0.02375075997654752,-0.01066182032223062,-0.041330112706397804,0.0020555836592
18,5,-0.09996827304069034,-0.06608566755738066,-0.04840547218225444,0.06569781227859511,-0.042701584136537685,0.021432932553253126,-0.026920562752484695,-0.04844515956449236,-0.011701713157085403,0.004161158311647928,0.07514893936122191,0.013255806123688096,-0.04230068397870124,-0.04073290585500178,-0.02307967310208503,-0.008036125085301382,0.011165517431111827,0.007925168089593287,-0.03677518289570958,-0.021360397764731087,-0.05245219400395812,-0.025703991178095548,-0.022359716602867896,-0.029385175283068388,-0.01778276599249623,-0.017998557298671447,-0.029132706977005762,-0.027460330126588273,-0.004621441867492415,-0.029682110524985594
19,1,-0.1830196625337715,-0.14737129339973015,-0.044510534505477706,0.08754374176360216,-0.03363080129311696,0.023757028506608102,-0.041961528874296716,-0.05516735240818843,0.03382495653614964,-0.0017198102381933977,-0.08478215802377131,0.024870724396207078,-0.05045075412081643,-0.02077419188615076,-0.013868256665639511,0.008552435890900545,0.01245579349475534,0.005494724226504377,0.009443657732696897,-0.03139729149416193,-0.04964462830958971,-0.020852811841249264,-0.005502587827067917,0.008828216615087925,0.017974819434227074,-0.001489011584796529,0.0,-0.033206861681322614,0.008995512843155085,-0.06023057299492074
19,2,-0.18679500446445563,-0.15461379618744459,-0.04314701546865046,0.10271215857099902,-0.02001365946804287,0.02121245545028555,-0.047557877448811126,-0.04113148130434552,0.02595008020597478,-0.0072772246672594965,-0.08110119775416053,0.02344845647671323,-0.0432935954595573,-0.02837360008513501,-0.010297232747824181,0.015327467829399644,0.003821176207291166,0.011568582346964895,-0.0004838967344974465,-0.02694465226804771,-0.051906140506147724,-0.012561962064246257,-0.009449804695176478,-0.005133841278478213,-0.0032753109445290973,0.004259866906582421,-0.010166063886321464,-0.022813561716868935,0.0,-0.041430401774354975
19,3,-0.1828116424595172,-0.1628919336922482,-0.035700870927452166,0.11806090549717346,-0.022078697905531852,0.022367755488544916,-0.04278383878418762,-0.03996597191311002,0.018188998626821468,-0.00013907014980588106,-0.014711279355339446,0.028997237692869354,-0.06416278500537553,-0.030850172444722435,-0.007053866397386699,0.004001534229650883,0.0015503924128791313,0.001631185164063409,-0.04003644727281841,-0.01191145203435251,-0.05937571031490951,-0.021207315681790767,-0.017187361583771765,-0.041119291094535104,0.009215281771330519,0.0,0.011269197024522115,-0.006289675218092844,0.0,-0.04727060182317122
19,5,-0.1990544468973542,-0.1463951833270417,-0.03985521927415897,0.07956336302115405,-0.03065291613733151,0.013643346248049248,-0.03899412685158604,-0.054693117559628135,0.0396634246335113,-0.005931338455567814,-0.11558252442508216,0.029145821914379033,-0.0395319010103769,-0.025056744041659695,-0.013093389907648412,0.007581587066822049,0.011167957731030576,0.013550907553571634,0.01677572812082595,-0.024211235918909668,-0.035030901255368674,-0.016335781164928564,-0.019993338714688558,0.017774108584697412,0.008798592234466773,0.0031027650475696222,0.003031003347751804,-0.03033351340110041,0.011776527908485268,-0.05866795331225072
20,1,0.012941364972797686,-0.002768403084885185,-0.05425597688441791,-0.2970108575077236,-0.03836854522686317,0.01095512436517404,-0.03915005926558163,-0.02552349783430058,-0.011863196959412403,-0.022163321612028553,-0.021902826051100166,-0.10215706171083916,-0.05617681223118104,-0.021740855294159867,-0.02428138097688326,-0.08167700417470525,0.004674778079185038,0.019493217752264203,-0.01208619586606774,-0.005962367801923052,-0.0511518205720094,-0.018365174335772394,-0.01736823853651992,-0.005751550615913814,-0.002422536826549304,-0.002855027683407285,-0.005246707220055491,-0.019607928590164747,-0.004790638168603756,-0.020281978323850147
20,2,-0.01060870660275004,-0.019737701677273733,-0.0408043245152363,-0.25049226211732656,-0.04534536697851704,0.014886611614340906,-0.03166598200253801,-0.038463654623921095,0.0,-0.03741778426657638,-0.030709411909838447,-0.10500028401613049,-0.06042284533332609,-0.018260456666262637,-0.026605504404302927,-0.07456960113003991,0.011056676321113956,0.015663336123260152,-0.007565320277946319,-0.004619783246889941,-0.05002985756573669,-0.017388306806509157,-0.010231624342730006,-0.013268620258286457,-0.00306892907816686,-0.0005710080815901075,-0.01420398827161673,-0.005997381169825178,-0.01412654126594437,-0.02729685563493145
20,3,-0.005759813169095573,-0.006500490584865459,-0.044665579708574765,-0.3224481715298908,-0.03683459231401237,0.019929339245398192,-0.034895890370907456,-0.02301690444663096,-0.006800488747922051,-0.019239504680093278,0.0,-0.10908604454875293,-0.05978599430688619,-0.024671228038219972,-0.03115659456787645,-0.06650410782397714,0.0,0.0170738543900249,-0.008559873911571758,-0.009070129705380903,-0.05384206457195351,-0.028149162820767626,-0.0049019818968260576,-0.002291626705334837,0.0,0.0,-0.013751242033233801,-0.008696528018973693,0.0,-0.018896325769494515
20,5,-0.004439669343487163,-0.008905437907518743,-0.0536630382218114,-0.2986591206316717,-0.03851011442155822,0.01115547067593975,-0.044287740810425746,-0.026736744926351252,-0.0020082137821915147,-0.02524106225705569,0.011385352082696476,-0.10150138355730454,-0.07032660448185529,-0.016342490441417334,-0.03241120073373405,-0.06647318657305479,0.007003915842552222,0.02103921186031299,-0.005465519472324376,-0.005037535693861228,-0.055219908815645535,-0.02586370867687593,-0.008051504263223652,-0.003230398508519472,-0.006764561406035763,-0.0031520336029087215,-0.021311066564954406,-0.014828746353101274,0.0,-0.01467410565043259
21,1,-0.09601922950377884,-0.08576290243331242,-0.043254065873526426,0.026913313260391203,-0.02964914883565606,0.018939636848740976,-0.028486051478465946,-0.0077137346129890205,0.003710827650118903,-0.010189542371393356,-0.010547684579458316,0.016768021059077654,-0.024290474824419372,-0.027589098050061933,-0.020209213229029577,0.003225472126407114,-0.03059384775556595,0.005409941831061804,-0.01660476182483006,0.008159315960772073,-0.025417304388812206,-0.020069076507674227,-0.003910156576248547,-0.01269742515883815,-0.014808747989558307,-0.013824082130978632,-0.015987703883222792,-0.02762530955249487,-0.019850894654712237,0.007269677621487891
21,2,-0.1021947514907206,-0.08555361850872417,-0.03352443673281533,0.04280222307909287,-0.030534914452118755,0.0150433777698879,-0.03811262107140881,0.0017119330110762776,0.003652481588209716,0.007787723480949832,0.0029317557119927506,0.002563761826168187,-0.05034308024933948,-0.033405883339203746,-0.01688858701290674,0.012005346986211363,-0.01035112233778318,0.00622638134185316,-0.01195866220848657,0.01350085836341175,-0.02562501509769663,-0.020291547026190654,-0.012868904172995993,-0.006293563318510387,-0.011515742989691463,-0.022025512767843453,-0.012948737943215327,-0.026691947192475696,-0.013043889880752002,0.0033263911523928047
21,3,-0.09718742031781469,-0.08510247216365549,-0.044709084750089084,0.045838933379791336,-0.028254035699610436,0.022309724782254015,-0.03892944044300156,0.00496806022546481,0.00823993903390613,-0.005723184604934262,0.014789039283188532,0.0,-0.034301069308405124,-0.03285444654913319,-0.016136720119036052,0.0033914560719446873,-0.020249145141535307,0.007877789943153246,-0.0052129334010679595,0.01654257262925135,-0.032076856602094445,-0.01935271756874135,-0.01532371434181612,-0.02199180653761801,-0.009321944419212302,-0.014180947295383661,-0.008533718067274904,-0.03141716808997863,-0.007137898128745962,-0.008581095281438023
21,5,-0.10199118266198731,-0.08365595461079384,-0.046840727393687664,0.04189713834431097,-0.03938246385532457,0.0261297701670421,-0.04041071987104217,0.003476374991598974,-0.0026973709072212193,0.003353260092049948,-0.02032284959003014,0.003971082017968974,-0.03507581829925044,-0.03591909170586616,-0.012263284490478865,0.0037562790250015854,-0.01544117843403997,0.007107255292231995,-0.017855529346507776,0.010614444769338482,-0.02689844216256862,-0.01893236170304957,-0.010139901128722928,-0.015855081647308256,-0.01356127194520551,-0.009856304664030036,-0.009292515038382021,-0.02994557380025209,-0.0086722313007635,0.0
22,1,-0.10763545731484714,-0.10192180307775822,-0.036930335881411924,0.03630539621163725,-0.032903296085306344,0.0080357092959904,-0.026387799107823795,-0.017093560831645427,0.005961314300981346,-0.00839278162546192,0.008940076750990733,0.003745167616323597,-0.025981266690512372,-0.033438116769986204,-0.014681266973123941,0.0026913989118019788,-0.033822170916247174,0.01325494097607921,-0.010001141323932594,-0.07028655708835119,-0.013113499021202235,-0.010707119157398248,-0.015368878140035874,-0.013077737468376982,-0.009142232756450153,-0.022154264411946012,-0.007929069634346142,-0.031201589644736405,-0.007561252522982287,0.010814419156514377
22,2,-0.12126598513513132,-0.10190692471491902,-0.03990137772772895,0.04479296781836639,-0.031002001808828172,0.010025063549001456,-0.029855673865519183,-0.029772602070017307,-0.008057394728072875,-0.003570946057095681,0.0051182008613498975,0.016717248012803665,-0.03355120104603915,-0.03947487595480503,-0.017889066225992845,0.0,-0.08928862837616963,0.003677089064737238,-0.0291597459299221,-0.0899613217216918,-0.022756788745161127,-0.009659362619001521,-0.004607158257548538,-0.02102415955395237,-0.023717537027003577,-0.013141586980080389,-0.01992023667644216,-0.04090697289525613,-0.019698634775113577,0.01020770085005318
22,3,-0.11866180219212996,-0.10140726889981361,-0.04191778093741655,0.0409734593926403,-0.033545451990775854,0.01460411382053145,-0.03210940855902911,-0.02087374841584877,0.010790043310852204,-0.003125077718086844,-0.0027097575826081077,0.013996872467510524,-0.02044929941190987,-0.025584734477635207,-0.011815485034607831,0.007032424141972415,-0.029183053847367357,0.007631394318630247,-0.004348564525239684,-0.06757873383081442,-0.007690865367703387,-0.011664187624600697,-0.010110123257077774,-0.014546019611252625,-0.017001690561837257,-0.017541540579578185,-0.011764695628454946,-0.03263272173941495,-0.01244720492525625,0.015555090344474332
22,5,-0.12340209569533078,-0.09061084615929818,-0.03756771499172004,0.03990890958288468,-0.03245804524501261,0.01970769070521672,-0.025169962907655385,-0.01111023918064552,0.008937566651808782,-0.02355527485506781,-0.012325605509344861,0.0049625662293645845,-0.02357769918701158,-0.023654243046684564,-0.023383631467680632,0.013464180419701044,-0.03306357092784007,0.009491350323012904,-0.0037631751536529867,-0.0639142402834228,-0.01335165518361281,-0.01341693206818595,-0.014976335229929971,-0.003939939074038834,-0.014257241414026178,-0.01571619145340225,-0.010794596296004433,-0.032319512567917985,-0.012679092075045029,0.0025528028369788958
23,1,-0.06979481129021253,-0.0830437418937311,-0.044749214286762096,0.028349166664090042,-0.027015821213208613,0.011901128623888646,-0.02614401152183854,-0.021706408765405194,-0.02498407595804547,0.011672614487263366,0.009689311701026715,0.0,-0.036073989209006174,-0.033916627507177166,-0.02000174818649081,0.01392310490847859,-0.2179855405744653,0.004397937668735197,-0.04393836854170419,-0.007448822978985303,-0.03542045542399408,-0.027373753441606474,-0.0028565356413480236,-0.005038721322918827,-0.07893936701638327,-0.08347793104855372,-0.048010925644832,-0.03219348479962125,-0.09084827479249935,0.0
23,2,-0.07839516805503788,-0.08296743962200948,-0.03418102428826475,0.026216384076858668,-0.03343820079082083,0.007417637038456104,-0.027388227476474347,-0.02478717857379148,-0.01452055988243972,0.008393371718249387,-0.005745380725390992,0.006583662850829453,-0.04406739394642045,-0.0340805222689855,-0.014065082894695102,0.007609891472885932,-0.20625983002465076,0.01483000949395441,-0.03711445567287741,-0.01866223964284386,-0.030095267737946685,-0.02805776226016765,-0.010151491837563031,0.0,-0.0892052921609644,-0.07681727196943788,-0.05942568487755784,-0.033920586615103665,-0.08189942248010917,0.003945796038666072
23,3,-0.07532710566967182,-0.08181269661886403,-0.0425570310061254,0.03149158749199921,-0.026486720722620705,0.008998602455879856,-0.02286979286043611,-0.0041315848959260215,-0.035222183357760284,-0.004019052560001735,-0.002839613173605815,0.005701275849862353,-0.054073571060182735,-0.028514284068666018,-0.012868632767023214,-0.0026103968152012547,-0.2080535021043286,0.01117600926250606,-0.03485253109450048,-0.011435503729613994,-0.02497434858022557,-0.02526149971606262,-0.014642882271187263,-0.007667619744232912,-0.0829222425201096,-0.07415806677938608,-0.04540362165472578,-0.03828262170370522,-0.09045576517653042,0.003826664476793473
23,5,-0.07326398593459293,-0.06473565854126684,-0.05364338647235933,0.025270712138971474,-0.030594724519639238,0.016701419856510302,-0.035543249165812196,-0.022948309863800476,-0.03628039548841233,0.013261582850442544,0.004636086413406182,0.01068649811582234,-0.03683085818392551,-0.03421448929319548,-0.022020560482244655,0.008992701206222531,-0.21230040973573516,0.020122901693925055,-0.047866286824124415,-0.007720446659134905,-0.034143800815569336,-0.0347471934084414,-0.007200202784812704,-0.00497060407671035,-0.07540098824733033,-0.08080292766798303,-0.0600628206721362,-0.03334592061629327,-0.08001309901725884,-0.003955152094854197
