f_id,i_id,ic.eps.max,ic.eps.ratio,ic.eps.s,ela_distr.kurtosis,ela_meta.quad_simple.cond,ela_meta.lin_simple.coef.max_by_min,pca.expl_var.cor_init,ela_distr.skewness,ela_level.lda_mda_25,ela_meta.lin_simple.intercept,ela_distr.number_of_peaks,ela_level.lda_qda_10,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_10,ic.h.max,ela_level.qda_mda_50,nbc.nn_nb.sd_ratio,ela_level.mmce_mda_10,ela_level.lda_mda_50,ela_level.qda_mda_10,ela_meta.quad_simple.adj_r2,nbc.nn_nb.cor,ela_level.lda_qda_25,ela_meta.lin_simple.coef.max,nbc.nb_fitness.cor,ela_level.mmce_qda_10,nbc.nn_nb.mean_ratio,ic.m0,nbc.dist_ratio.coeff_var,ela_meta.lin_simple.adj_r2
13,2,-0.06173586923088299,-0.06603702860872189,-0.07626269795790519,-0.022559959825434586,-0.0311146056231838,-0.023494644541347892,-0.11287984778470186,-0.001345566364330683,-0.01825088414041813,-0.01061694613932987,-0.027631284716104293,-0.0012168755649643315,0.04830552227008915,0.045137080482600594,0.04724826183477038,0.016717950819435584,0.010972063225279133,0.02244213904230523,0.009118576940263558,0.01930831983484175,0.04854479049682159,0.003576842399587679,0.006263343087419743,-0.009989315660024298,-0.03701837510573293,0.02469751183436543,0.02579577808054058,-0.012073629914737191,0.02075267751312332,0.0419675874675855
13,3,-0.0691648437523773,-0.04320270647708166,-0.05005608239926895,-0.027012524493286727,-0.035007911814191384,-0.0038109903926785704,0.10000881713196186,0.01764514450973398,-0.027112824489226972,-0.01762826589643207,-0.002889949534559899,0.015476393483234763,0.13175226115687144,0.03781725301189115,0.08850516661261071,0.07219773830851961,0.09190362441759414,0.03319882661175366,0.009306059638506392,0.03867398144996442,0.042494476553185834,0.1119351959082735,0.012192138818680198,-0.010834117359738715,0.03961847213701897,0.0521626203932668,0.0387366218321708,0.019485662760474476,0.0356041741131502,0.0423404515526854
13,4,-0.05343425832881776,-0.051602955538238515,-0.051188303021896864,-0.013679257820285062,-0.02423823479107673,-0.02963189019798418,0.13822739525870437,0.014575100150053533,-0.020820018778670846,-0.020755521659990173,0.0,0.011061054209234866,0.09771396192213871,0.04492655555504521,0.0813159250026223,0.07581178374767061,0.09550649577120551,0.03424958807827916,0.002602784933735003,0.04180257348567845,0.04182282113807345,0.10882151213716396,0.023399055689891757,-0.006968258914905878,0.032320129656623564,0.0474005764773624,0.029772811408905087,0.01271461144691699,0.04016513486987128,0.042443691905395875
13,5,-0.06844935561542176,-0.043730129186096534,-0.05174922592403708,-0.01684142917957354,-0.0490953133910374,-0.01305228969376715,0.20275825186377783,0.0040463869741858005,-0.015449335745116644,-0.021257780870914345,0.021529312142328505,0.022299477966567782,-0.03928174971103848,0.013974135548401878,0.1320935094832396,0.07087748097879798,0.08656219076231098,0.01330939753947824,0.004289095922319741,0.05786302628200951,0.03780375269905906,0.0735800565532645,0.007171181898932677,-0.015911363713470017,0.05305441848484885,0.040515051088026166,0.07249072112426425,0.018082840071858036,0.06819867557093456,0.041491836319574205
14,2,-0.06729012273813051,-0.09437991246535149,-0.07493849052674983,-0.036870217094171265,-0.038237013698116495,-0.0657851660900658,-0.02922260128262999,-0.04564771850472682,-0.03208962233670687,-0.015670728576154258,-0.02738940583816135,-0.03760657697760822,-0.09081847113030744,-0.03192479984629537,-0.0930257840564801,-0.021014562996647723,0.0,-0.06662618045115787,0.0031181203370350685,-0.022350881161524283,-0.026558635807034214,-0.010850799258065869,-0.007908189238887642,-0.014763476261102526,-0.08654169126055644,-0.05101473024494241,-0.0019698497946891713,-0.0261968293746474,-0.002281061085086522,0.006597843623630917
14,3,-0.06483029472475388,-0.1040492855436112,-0.08314792497513968,-0.04097353084063349,-0.030167296771775542,-0.04640882437745586,-0.05790592646693671,-0.05300694068309053,-0.05604080563396885,-0.014767940304492244,-0.02990033379412904,-0.052203068196529756,-0.06159229027497504,-0.0009676103763474053,-0.11972738944564587,-0.0023237702685792727,-0.010780994990606807,-0.01953555577818067,0.0,-0.017181616355595786,-0.047521052826737575,-0.022525592171470543,-0.02637249656328322,-0.021845923253372312,-0.07823759084058557,-0.006814229907304625,0.0055706034151786765,0.0,0.0,-0.01859277158753292
14,4,-0.06437763216483816,-0.10771805196873513,-0.08469991417840872,-0.03702407023188148,-0.045375820391513,-0.03834994126946634,-0.06092015406501028,-0.05388542660087653,-0.05983035354674893,-0.009197586082863307,-0.0330405217734584,-0.056889019850529854,-0.04806738910082986,-0.0027981624976533004,-0.09453059614152659,-0.0201312198332273,-0.02688612369727683,-0.009467996851313831,0.007822059069033771,-0.024392620564235412,-0.044734661110373386,-0.0211624184570946,-0.012983756723516149,-0.029213899425226897,-0.05750655611340194,-0.015674770457810405,-0.0065708617638439715,-0.004040395213596559,0.007224482828572687,-0.02742707535990485
14,5,-0.07126672262628497,-0.11252864546098396,-0.08519173115299888,-0.03648103961996152,-0.03469172032175477,-0.05708027239812241,-0.05233211142477412,-0.05828317328601812,-0.03346970494250856,-0.029032261946704274,-0.0285080710136838,-0.026124052979771106,-0.06597238929007287,-0.009154763000379762,-0.1778365217908,-0.0553732616209186,0.009319287902796791,-0.022767217567600362,0.0049609356298166984,-0.005000165617054686,-0.017111557432257007,-0.006057438482416244,-0.0019140742160644875,-0.021703406834400252,-0.1043845112930698,-0.017605307487341793,0.009954701412013933,-0.01095277489679436,-0.002910344632852724,0.01024076225563042
15,2,-0.07793617806321229,-0.06694218179409137,-0.052851898548812004,0.0335762669828395,-0.03896336471067774,-0.034621106452475875,0.06911634254908339,-0.03306076933180968,-0.0414702267337273,-0.02027613034393516,-0.027256916340700266,-0.014382598253939505,-0.05713361083528895,0.0,-0.07870958087407814,0.004566479267770263,0.0,0.002081731207712656,0.008922359518951123,-0.003018215175691674,-0.052441712580644395,0.0,-0.008979515240947922,-0.021607749959758837,-0.07600001104955906,0.007217978446653173,0.010814065754704838,0.016884561529156072,0.02071234552006196,-0.003051141241807387
15,3,-0.07858159067778445,-0.04297021230342926,-0.02661780791348582,0.0930634041951248,-0.029513119556783082,-0.029619848747687798,0.07454644486644224,0.06982073696274725,-0.028095591335607826,-0.013217279870213048,-0.029394777193901975,-0.02607172204595342,-0.0018236251407690099,0.07456859710298305,-0.05233179112763735,0.0027770434372140773,0.006625129404318926,0.07491717290640745,0.02045656818155405,-0.004242517713824969,-0.022798559152006674,0.0019265273202640834,-0.0042573631598564615,-0.021307372959608613,-0.007628345741148658,0.018020578317387577,0.006816525164188032,0.025637431391588847,0.0075897686598844355,0.0033337267833568884
15,4,-0.06819349347873052,-0.09804971817103586,-0.06237015341472196,-0.0331896852114702,-0.037233900624336735,-0.03693430044812496,0.045057030627032146,-0.053993026505580355,-0.03650482271355937,-0.021098992814698514,-0.012822007024176185,-0.0402551954636986,-0.02151981515353596,-0.021557651642393538,-0.03032655185181049,-0.019892367942168032,0.02158767726206376,-0.012752783128915757,0.011892584490468538,-0.010567235435539835,0.016137036150392303,0.02498626990460684,0.0,-0.011589057510067335,-0.112680963899922,0.0,0.027887694596126722,0.003993438522818582,0.03475373623922251,0.02308821686284812
15,5,-0.06776555978022406,-0.0875835602978135,-0.0635617067387606,-0.03145165364731356,-0.037683258597487806,-0.04094588287174439,0.07333825121059151,-0.09251106199385073,-0.05085760069676232,-0.02956917728665598,-0.01577839779989687,0.01507530894830894,-0.042079143758556425,-0.025658077233920273,-0.06478202382534132,0.005019151226391821,0.042205518758221316,-0.02598168692300251,0.006450244375007269,0.04555254517035634,-0.043972530592548575,0.02355808259097658,-0.009541038369114685,-0.011123769680785212,-0.11780497188777694,0.041034257818758635,0.027655304832326866,0.014817944214661316,0.024257065822620993,0.008345738222972354
16,2,-0.0576278457669982,-0.05997033617588182,-0.05953081346440209,-0.016150945094869307,-0.02551778885013234,-0.031911140621933454,0.014582972525433946,-0.005170239329311821,-0.0340886585240785,-0.01072168409947627,-0.020798078764829864,-0.06890830612235144,-0.01920694522714872,-0.0010514752326157284,-0.028357416879481567,-0.04036542261266973,-0.08774714425681707,-0.009924270533745894,0.011621974904352128,-0.05079827582172525,-0.05920171209058078,-0.058514144213201336,-0.01962302589856363,-0.022169840184202427,0.04893991950116178,-0.02902146657571314,-0.13312019498580407,-0.08879819246146092,-0.10976866102898264,-0.014761881191964532
16,3,-0.0589249918492053,-0.06510534537573864,-0.056381329463448426,-0.01201341940132128,-0.029361977193781585,-0.04032984504628512,0.0,-0.005675081873223631,-0.028800746542940847,-0.008994436954660345,-0.017396393114079367,-0.0385335821910775,-0.009963778720510796,0.0,-0.04603216906384655,-0.038190023757559255,-0.07748735511606852,-0.00211631834185666,0.02325518227501977,-0.0581525512017535,-0.06797664751528643,-0.05360160458059371,-0.026995014034106757,-0.02648042215164692,0.03762844469767046,-0.03719113311239941,-0.11918508367563085,-0.09214164763189248,-0.10976597811323152,-0.02176779002853957
16,4,-0.039715253222387115,-0.08059497106493851,-0.0817724648912691,-0.027784468441420573,-0.03468548372565594,-0.029056929374939866,0.0,-0.009437383001946631,-0.030471289113027322,-0.022122107770651933,-0.016086180373865888,-0.06421827784627976,-0.018986227659569588,-0.0018933364983533263,-0.02684149375333944,-0.02690043984592916,-0.08546164709664683,-0.013836744176067395,0.0,-0.045372105917769856,-0.047112322576937316,-0.054564428059764025,-0.03787450354735933,-0.00886378513331032,0.04483231307678137,-0.029778589978618264,-0.09715325552745713,-0.07969731593849905,-0.1124112930723844,-0.0140226924821516
16,5,-0.04894084349461658,-0.06833840525162949,-0.0583448936931813,-0.008694283828025895,-0.03599796356056384,-0.020260003602495635,0.012479570174882437,-0.005864835602572949,-0.02261627848634129,-0.018743194746677627,0.0,-0.03629768835625724,-0.017383139273698278,-0.013328433903881831,-0.042719298389718,-0.04134819231970721,-0.0731750154821511,-0.010598049968405077,-0.001770415518171753,-0.0691892086024799,-0.07275186934440636,-0.055499093684524436,-0.029593390982833312,-0.01783530854316251,0.04472978130280991,-0.03859045912380499,-0.12066907716248554,-0.10818985049545393,-0.10780543357310857,-0.01609121348703968
17,2,-0.06290895347169828,-0.14725655023918988,-0.10093594240036663,-0.028444956820745326,-0.044371331376438394,-0.04230940096949731,0.009611393760357578,-0.03168095281063199,-0.049948957987455356,-0.022481655814302448,-0.012257304554861848,-0.03540662843477549,-0.01918369410859322,-0.0011602326899218252,-0.04418677130261317,-0.01582861566465049,-0.042267441774582526,-0.026432172391403608,0.007789709761781394,-0.0372944920384205,-0.05752578768335648,-0.03745220712167174,-0.008460999245679224,-0.009076483255192835,-0.045450124939965364,-0.035451902906111665,-0.01632776918897827,-0.007701693029082524,-0.04346762683001115,-0.011656344037361155
17,3,-0.05984536436054588,-0.1257658902179299,-0.1097474323186105,-0.01912153525259752,-0.03948007725731173,-0.045549996684186356,-0.0068092517473928305,-0.022774181681546657,-0.0309261821153749,-0.033890134354442436,-0.02498334046285533,-0.04788611083104444,-0.003679510149412979,-0.001099392336500249,-0.027655782537658102,-0.007898820217469127,-0.059760895225032085,0.009610161353325208,0.005389910672116471,-0.026259907570054086,-0.030316720106668416,-0.032708098196419566,-0.02010447907105012,-0.017371449899935776,-0.029834546841353726,-0.015332035716200898,-0.035839028450957267,-0.0005180686461929707,-0.05164540668777473,-0.0033439598578570706
17,4,-0.06967025236707935,-0.11602119799270028,-0.09762728883214022,-0.036873530042921265,-0.03701208016432278,-0.03989157404831922,0.038367666600186756,-0.04594396939076434,-0.03823421194600596,-0.025828109654407738,-0.029426066465917333,-0.029458097989797483,-0.02075082182537824,0.00610674784419718,-0.023900044714131652,-0.007782681389904955,-0.06526288129647984,0.016494647662065154,0.014596704121263904,-0.02422808644696184,-0.06893741995165781,-0.025466244052641418,-0.029155715415969674,-0.014964935944613011,-0.05922322988306755,-0.01169431868776366,-0.027678250402456195,-0.012402337135669295,-0.018822995116199226,-0.02114637900497507
17,5,-0.055378248982565825,-0.12595103025466192,-0.08237002912544278,-0.03332459560365619,-0.016481447814374495,-0.03777729136168034,0.010430287472864896,-0.06152801624254145,-0.033183831768912764,-0.01086078768021903,-0.017342177198964803,-0.06385004159043273,-0.011956747764317432,-0.0029699617892779973,-0.01924876671799275,-0.018603237732504607,-0.03724774188094804,-0.03569560975305719,0.0,-0.05982137397560133,-0.05011444040473412,-0.022368887146234362,-0.023243670766390834,-0.019458458774877507,-0.048205158564007644,-0.06409711806207419,-0.010734135471314521,-0.03136358226923941,-0.027158478482863124,-0.009109989749290115
18,2,-0.057178410492291054,-0.10473237318164785,-0.09112270315928483,-0.028289342910821857,-0.03195495696933082,-0.05032399388900077,0.0,-0.051519613468451686,-0.05507240214633069,-0.020955407729476072,-0.03774699261878667,-0.05637173517884758,-0.009474752509847806,-0.0036329228868199337,-0.02523264016307125,-0.016031065429593094,-0.04641684864079909,-0.024555492711850868,0.01255697005459444,-0.03605462628955769,-0.050689884790729556,-0.027009866965384877,-0.0195910512436146,-0.017685902903448292,-0.06471246870047376,-0.04538987460667632,-0.02759069644865625,-0.009770941066298833,-0.007529067915680643,-0.015446824603241538
18,3,-0.0610621914846759,-0.10294179531180037,-0.0749683497969722,-0.030292485738220964,-0.027083934075462557,-0.04868426348840904,-0.06185005932217036,-0.0286911741465401,-0.03575801029363462,-0.01350649106565116,-0.022834580528111714,-0.05054570926840357,-0.014088050956207854,0.0,-0.02934014956776121,-0.014157106341716685,-0.03785323967883625,-0.004811623586699287,0.017713434619948676,-0.027788745077749533,-0.02166257227638596,-0.02827333867735876,-0.04018908836014934,-0.01536287269420955,-0.04461543923567762,-0.017416030337576105,-0.047561761043448725,-0.017636267994386168,-0.02296121064497414,0.009075579604307604
18,4,-0.0622411967919258,-0.09655316570025035,-0.06350485391342503,-0.0435822369512735,-0.04056572181837659,-0.038525323858329186,0.030916710628465793,-0.042615992667143165,-0.05931997495359714,-0.01929985579391763,-0.04307066006931376,-0.02468719586081225,-0.010670482882790933,0.01698437391215324,-0.020157292348148892,-0.007555753936847376,-0.03836871155237587,0.009090106057506264,0.015237888815744505,-0.011783756929380218,-0.032433371894264096,-0.0259886147446855,-0.02825427053762186,-0.024652582807567935,-0.04257928929289412,-0.008317357175343987,-0.02482715925065293,-0.017477762839369304,-0.035283119863109225,-0.006351307767777259
18,5,-0.05456306203150346,-0.12070588880610589,-0.0580775835862436,-0.026965804251238623,-0.03525575756745547,-0.03532477160921632,0.005505429452648869,-0.06083819513498867,-0.04565336514151441,-0.01296047003218026,-0.04245097752551075,-0.06182457123064744,0.003230797131976937,0.0,-0.02549572871335054,0.0,-0.028133859599605238,-0.028284818400788336,0.014702266730164948,-0.07689510034076119,-0.03246300724601958,-0.023918199882279723,-0.03270888106244907,-0.018271953908549077,-0.06624917242077588,-0.06760552483930193,-0.027708637784103485,-0.04307470071631747,-0.022818686976115887,0.005795656036919006
19,2,-0.06581162083214503,-0.20416115363605974,-0.1520895839684825,-0.02037427326954705,-0.026756234316864802,-0.032580561701412214,0.042002767735539404,-0.04200267429460158,-0.039286005310023686,-0.019914928546134414,-0.02505970746184727,-0.05999503209381152,-0.025926260517833533,0.013860088198192455,-0.016245335364707847,-0.010012560038999752,0.012533812609652584,-0.012324017137120946,0.003485714102941795,-0.07433418385483448,-0.018245738922554322,0.009123771124520397,-0.02362089252464683,-0.015172509081583907,-0.049903658597282186,-0.06668584908247288,0.014128525858768504,-0.002951717554869726,0.009517739423533067,-0.09084877674608338
19,3,-0.04969890000853511,-0.19617001026946224,-0.1501684502218147,-0.032340398461009334,-0.024141076522544325,-0.03264421741001822,0.04789387534628636,-0.04550875188241499,-0.04626984817465213,-0.01609631794735855,-0.017273272263841954,-0.06606206574770274,-0.02425182779924323,0.017650706043619346,-0.022827435646615324,-0.01417522557634926,-0.0038766250677725878,0.008517848480836254,0.009660852463087677,-0.08161012051279237,-0.022416494830629186,-0.015493001728375255,-0.017353985842735953,-0.01761318962721481,-0.03788073507791079,-0.06759525502979413,0.011528015452154206,-0.002955078392145094,0.0032587771487913586,-0.09881776249904939
19,4,-0.05618084662246359,-0.15696177382148507,-0.12740691774344326,-0.02493427172045387,-0.03668305229320257,-0.025884262152143567,0.03749632540799608,-0.06055697781528213,-0.05138490541616114,-0.013592931186440116,-0.015208491425904302,-0.05820499310147709,-0.02116180785297672,0.00615380931666043,-0.022313132644864786,-0.005265466330697244,-0.01243321798380187,-0.011789283602744893,0.013789777727125974,-0.08273313775987756,-0.021729673842966035,-0.002890378085575296,-0.028572750273624825,-0.01086675392431602,-0.061759029763566065,-0.058698182027432266,0.007861753726502607,-0.014821925947897219,0.012052144391732078,-0.09789250058208654
19,5,-0.055479764807696674,-0.19512566532025583,-0.1571240453563103,-0.026585279985619104,-0.0275190055545812,-0.028028524065691285,0.02841796777272293,-0.06129264827019598,-0.04790854997489824,-0.020628769014088943,-0.01255021053235994,-0.03466779677810622,-0.021890823709372675,0.0,-0.022685935309454563,0.008475688021957029,0.0038151593386567817,-0.004290702968830495,-0.0013177607829399918,-0.061769811779156525,-0.03514863244153954,-0.0038372916443777383,-0.019987873803031908,-0.00894001205272682,-0.043639378216278835,-0.06109542956619435,0.013768243386661827,-0.010804780756146326,0.02092666508472346,-0.10273588671563993
20,2,-0.07360600090365188,-0.005549840276152573,-0.02299878597439553,-0.034645191877727854,-0.04509798537413101,-0.05300317443175162,-0.23611322336345936,-0.018200878222852435,-0.05815424810870207,-0.015832510276324596,-0.034371582330455785,-0.06804651686849617,0.017384150944623866,-0.1770579160139698,-0.03988623848840467,-0.020713587889600094,-0.004666524231329849,-0.14232109864964915,0.006945966067999909,-0.0500463149251405,0.007866743852667613,-0.006828062522647671,-0.02217431127764674,-0.01740869105158782,-0.02988927293115734,-0.01005727847008675,0.010957771963629681,0.0015771612707253801,0.0,-0.023925731261894345
20,3,-0.07095533034307278,-0.007978039019649996,-0.021132310019104872,-0.02741418385978478,-0.038744600868248935,-0.05402975788085429,-0.2305602261243811,-0.01802190892706723,-0.04987192986047395,-0.024895862196189444,-0.02523278894671277,-0.07557958296396305,-0.012070437001993839,-0.17307148344485024,-0.036630299128449395,-0.025108215570570636,-0.014961409722524688,-0.12944668012394833,0.0,-0.05799892498253856,0.0,-0.0006339973268746357,-0.016250077567761312,-0.00817451599424357,-0.030596936598479507,0.0,0.010525273711654348,-0.008430773135028047,0.0,-0.02467247124417593
20,4,-0.07631406428607945,-0.005392323339024341,-0.008961971336139962,-0.028572545899102186,-0.042102037116096724,-0.04964753556396212,-0.2550044672020456,-0.01824906601931442,-0.03835491921515044,-0.02967089789132893,-0.022090686611391686,-0.07420051465037825,-0.019327307952868078,-0.15397505448257787,-0.01762805520463817,-0.023386283055815693,-0.0010985718960289659,-0.13173590811762248,0.01209640529708289,-0.06611359811466078,0.004081420562130567,0.008551391154449917,-0.02210626728985171,-0.01810725371790256,-0.04181660267724141,-0.012611998894252241,0.008745844426245375,-0.003984832186741838,0.009110327901318216,-0.029514941052127153
20,5,-0.05937130212270314,-0.022160036676268535,-0.03513218693626208,-0.024004238674194323,-0.044665489551590554,-0.056945045268876116,-0.23194368865711923,-0.03238308543217461,-0.03756554551326585,-0.015165457111920244,-0.0380314996009673,-0.06664676932389313,-0.025047233263425173,-0.17031423074228313,-0.04834675851843606,-0.013431565247882138,-0.022005586643088826,-0.12296087200326539,0.017778317981288483,-0.060223961858374864,0.006409898564173011,0.0,-0.0019901249165426016,-0.010451911966419147,-0.039695824454298534,-0.01183385510109558,0.004006411545511179,0.0,0.011480092185530255,-0.021295919831444188
21,2,-0.04593254539518232,-0.12111452307705178,-0.10395290952857916,-0.027828848491386782,-0.037359018891174656,-0.042783477671962,0.013537828639854255,0.0070557533113537185,-0.03770117648566973,-0.021375202812479788,-0.004985994977255326,-0.032026510713032086,-0.03565322741499183,0.01603342940202085,-0.03040410785006492,-0.01293782942268401,-0.05084356523192646,-0.012579189503682808,0.010066282242139901,-0.06880942704496645,-0.07618991335456343,-0.05883175449384276,-0.025429139675617773,-0.015016455938690998,0.08745121882510393,-0.054044563054608696,-0.025847106836940414,-0.013906028535025872,-0.0316233893732516,-0.0198535648493825
21,3,-0.038263798792990134,-0.11172341897505633,-0.08991381352315164,-0.024464915441491375,-0.038011853157987996,-0.028611304465010035,0.019736658018715048,0.011031724198318105,-0.03820213929038507,-0.017143457563441655,-0.016430519262846388,-0.05992873156370376,-0.014926684159847436,-0.006113269198937954,-0.02629908210383497,-0.0014318972512210593,-0.06084311314310764,-0.010322497593150792,-0.00906617922889974,-0.05965336229463453,-0.07844318975948156,-0.08630822385232628,-0.03130789534519396,-0.02146176514518805,0.07761184746915284,-0.0373586896974234,-0.012799581587854159,-0.009731717081103097,-0.029503202653222815,-0.023000885758235667
21,4,-0.047260461902055795,-0.12047536416711224,-0.08598761375037689,-0.02707799487518836,-0.027201830404648963,-0.012692855665299152,0.03524572502101547,0.02128026326650978,-0.053084508906107275,-0.0041073900595023916,-0.0188029752749993,-0.050936267712848926,-0.041267969596254894,-0.01733992198941442,-0.03257976963164355,-0.03250919757712911,-0.06588828425219645,-0.007311245525682797,0.014928318766944115,-0.06943370500613433,-0.07085248028223456,-0.07073635472647988,-0.02705167759461058,-0.011502330377977488,0.0670403805044919,-0.047295704045255904,-0.029157393967062684,-0.018264054827987375,-0.03241036943344072,-0.02147989555804508
21,5,-0.047080713873604296,-0.12645127132354755,-0.090205854929017,-0.03257190051649239,-0.022860491291096463,-0.020541277501283317,0.011792654317093476,0.010025765068956582,-0.026894435787790605,-0.002296011089025718,-0.023908029862485303,-0.03809808231257128,0.059530702914647016,0.014938671984930763,-0.02732273379075012,-0.01184625487112101,-0.049370321926977045,-0.006342985229666587,0.0,-0.06003157175869339,-0.07924998207822936,-0.06647028646355246,-0.014140314891621264,-0.004163397041875461,0.10554236997106048,-0.03168360508157708,-0.03223231179341518,-0.005020454632206017,-0.014753735064865436,-0.015264552864191816
22,2,-0.049076350817542136,-0.12847979746224852,-0.109588229948897,-0.02588246069699285,-0.03214427116334245,-0.032274293110592656,0.01906518402324847,0.015128413282782305,-0.023244313166620234,-0.03151188487555795,0.0,-0.02600862461218917,0.004628469785118661,-0.00562325392062879,-0.010049707501257471,-0.0070342143762815446,-0.015305876214941672,-0.0085412012027066,0.018191718801913226,-0.02690216899154052,-0.05397487729033379,-0.012951376333204201,-0.02874296160422246,-0.001312527443396161,0.04116730761187265,-0.026387466421766703,-0.0060383051448898994,0.0,-0.010447975943148446,-0.006529623550260766
22,3,-0.06138771443595997,-0.13895986449082448,-0.11087377837840029,-0.019032715516639265,-0.020595256996053135,-0.028523009314989356,0.012367677103471697,0.029124999712466904,-0.04107590450097198,-0.025435551828202785,-0.01070367703500541,-0.028595289139961455,-0.007539208651911544,-0.01157250062268722,-0.03506718788758745,0.01158327414258653,-0.014662596755805446,0.005518415260589604,-0.010592402880416074,-0.02221344201409542,-0.06452552493591512,-0.014480343794351702,-0.014025076048565899,-0.01719417726770922,0.055975741558498326,-0.003444386850451564,-0.004879440898836296,0.007108682332455318,-0.016694186667886746,-0.003488125540828113
22,4,-0.06029353017135275,-0.13250899491313567,-0.11489449908601468,-0.04030606109908186,-0.01202253616627691,-0.032626062176726256,0.014288270922542146,0.04400388404182026,-0.0455242516926308,-0.021398247133449122,-0.006450096090243773,-0.02255903597125447,-0.024685340261991595,0.004472865530612102,-0.023610735500645408,-0.003430281912940314,-0.017089589784753834,-0.010212512141375807,0.0,-0.027581177099820442,-0.053246853912363834,-0.0093898817595931,-0.021383231438387273,-0.014786957708367798,0.07125872444585757,-0.016887970268333996,-0.003323032412086757,0.0,-0.010250811175564534,-0.005879354137695358
22,5,-0.05401869417806099,-0.15578137252705038,-0.11238473235830937,-0.02247685596919652,-0.024214794772023873,-0.02176289545123028,-0.0021070630783161515,0.02425016527087498,-0.03801180903577456,-0.0321188211588645,-0.005357536739366897,-0.02159292290253967,-0.013792975720180567,0.005949082814004414,-0.03010600812130948,-0.0022177956788469455,-0.008610963295388685,0.0031345373779169683,0.0,-0.029703002318650418,-0.061627686062942055,-0.005484824168256908,-0.020230363699847098,-0.011234285657240994,0.07442381849451096,-0.005291420990691131,-0.007871499934276271,-0.0037453055389440326,-0.01372996694608436,-0.00816657999790249
23,2,-0.04794868421774434,-0.08861800636542139,-0.09178351883053737,-0.034777743489262436,-0.022037641233476846,-0.023722664372403335,0.012716602488333839,-0.007179520328289057,-0.03048416376974028,-0.01968880530757844,-0.013021320137248549,-0.03813807768704658,-0.024083581203105164,0.008327478754460271,-0.05335139361372909,-0.02665669249428748,-0.08350835264562939,-0.0014834326395163355,0.013775872337682737,-0.049087246364725834,-0.06799573579307966,-0.04931424216662528,-0.023338979760632872,-0.020704448245531193,0.0345176426245446,-0.046316886477644426,-0.1343189704823281,-0.08926179149566194,-0.09990419135983314,-0.021989022818221793
23,3,-0.04938797696768221,-0.08764280925439916,-0.06831095166669476,-0.02831368344758134,-0.04454632068710551,-0.03562263163447521,0.013004115213549772,0.0,-0.041441439122797186,-0.015554118996105704,-0.016141692121538265,-0.02745150470016522,-0.016006769065604054,-0.007957948396332903,-0.02738900415496809,-0.025483554949103593,-0.0891523141779964,-0.007479161645616961,0.0,-0.05252917644953631,-0.06314210661584907,-0.050859926073398176,-0.03418777853897487,-0.018760102822758973,0.03761084894591227,-0.037478421908628934,-0.1309737943807624,-0.09816834767420302,-0.10960718704431682,-0.012938030179569182
23,4,-0.019623637487036993,-0.08927626880265793,-0.09109687491990281,-0.02264138652409109,-0.03463292158454356,-0.029698276604813445,0.02033605159092189,-0.01544905063095292,-0.04527552153626868,-0.020308294866978993,-0.025515074168248497,-0.048106729776876356,-0.03930110566316314,-0.011326267357281816,-0.04074819442083477,-0.033461495208612524,-0.07774445694695475,0.0,0.0,-0.057063511032899084,-0.06451854849861327,-0.04845358472486849,-0.023715073712062607,-0.011015299371591014,0.03297606403227582,-0.029442830301641965,-0.13118018894417494,-0.07006189933023999,-0.11130318832739694,-0.008264223397193238
23,5,-0.046080542577177086,-0.08923506091702604,-0.08934977927163523,-0.019490962622836117,-0.02205299731437882,-0.026872673378396716,0.011096216642858203,0.010026998537889686,-0.045618658215884955,-0.009647726925446243,-0.022069562493398975,-0.043095452042663795,-0.0052592397523235634,-0.0031628964519792024,-0.04459761492640024,-0.03327397799801235,-0.07703230829229624,-0.02148928664063554,0.0,-0.05626721081813768,-0.05982319590505214,-0.0494351690539333,-0.011490880755281374,-0.025800293991225742,0.06557979150592064,-0.03912375427771242,-0.11837396267974709,-0.10479466027016238,-0.11347485187521622,-0.013216776239410866
24,2,-0.05833629430493384,-0.09688541594160217,-0.0843994335078182,-0.026581774622171372,-0.02252590444264726,-0.015559841756132037,0.04406900224843942,0.03141230246675611,-0.03168452105369353,-0.01048762437908371,-0.00969835264489416,-0.030498151035051033,0.0035779938847908116,0.021671654179902744,0.126932202530862,0.061910947914233905,0.023619486334684733,-0.002689412893561241,0.007818387313704489,-0.022799986561173193,0.05668027457032118,0.022267689560109716,-0.010393878631920754,-0.012144219790837643,0.18162973213751235,-0.04204113922872322,0.022003675522257835,0.01459219086068117,0.014466969473119831,-0.03081752157219314
24,3,-0.05144860014019754,-0.07979016661995507,-0.0796393119373317,-0.017596664423170733,-0.022925946270058187,-0.013353784489542768,0.05674391358010407,0.01754073716612639,-0.046004783124004134,-0.013639138260643183,-0.007803321214276196,-0.022457550850653415,0.016610066043728798,0.01690363471592901,0.08950297725695863,0.059520348319819005,0.02963993127136831,0.008090999578322433,0.006689000563001285,-0.01702073160722374,0.05011083284381826,0.027009077997457387,-0.01844562359053792,-0.016031145591574758,0.14553198547651153,-0.020077245992568202,0.027737908018021215,0.01661639111744724,0.021037402909867928,-0.009209823767434233
