f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ic.eps.s,disp.ratio_mean_25,ela_level.mmce_mda_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_25,ela_level.lda_qda_25,ic.eps.ratio,ela_meta.lin_simple.coef.max,ic.h.max,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_10,disp.diff_mean_25,ela_meta.lin_simple.intercept,ela_level.lda_mda_50,ela_level.mmce_lda_10,disp.ratio_median_25,ela_level.lda_qda_50,pca.expl_var_PC1.cor_init,disp.diff_mean_05,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_05,ela_level.lda_mda_10,disp.diff_mean_02,ela_level.mmce_qda_25,ela_meta.quad_simple.adj_r2,disp.ratio_mean_05
12,1,0.002646671586977836,0.023730322538646202,0.28767641131841776,0.006985903260933802,-0.0026225637413459565,0.005246522468481406,0.005211010941691108,-0.04796047711103941,-0.010891185361413923,-0.0013452610122026542,-0.04186641269255758,0.029481618902270107,0.04440954618188673,0.017594106163111637,-0.029780339529379973,-0.012747546817008775,0.007292572433059001,-0.035371671539810544,0.08166160844508132,0.01387133236831941,-0.03838569508992169,0.0043805210012972055,0.0014629655236313402,-0.008787128474455666,-0.031002898456923788,-0.0028782767323713575,0.021379379978986566,0.009402116350786315,0.012943817540916896,-0.036631316506828854
12,3,0.0018649850016075557,0.061731566208354995,0.1616834293500227,0.016019258200891808,0.0008290893291117746,-0.012430473263417193,-0.04145914834109126,-0.10907149438534411,0.005911914313525088,0.05143627252324878,-0.006749910825551881,0.04579234305907019,0.021910508713576866,-0.0018753121590651452,-0.035369238400641496,-0.09525990169528993,-0.0029825612497655935,-0.03787468842458877,-0.1927531381409559,-0.012934428210868048,-0.03571422678415802,0.004608283102761976,0.0020109413913287338,0.05332855035874536,-0.03140039454391244,-0.003695321764454203,0.005163728470886943,0.005817288011722146,-0.004756696826242073,-0.08544261773447051
12,4,0.0025292958882260907,0.010692398832443035,0.15018829122764465,0.06258804631751318,0.0021239718776292042,0.011360741650209704,0.01758050439273402,-0.04919952527838713,0.005603859035464369,0.004145892072568814,-0.04541796420154452,-0.0030157460406268484,0.03310689103682486,0.028211144545392097,-0.030857953659694116,0.011036390652249945,-0.0028234482125373966,-0.03217958229535261,-0.0997916834583226,-0.006445623018843538,-0.037800785374293114,-0.011699450232309932,0.006739250420054948,0.009919007550419823,-0.02975652226174216,0.0074147486224121276,0.005694828433760189,-0.009402158121051314,0.004630609911143662,-0.010628727461480048
12,5,0.002643134590682975,0.013815169819299413,0.2223467773681762,0.037290508841158115,-0.0026204253738691414,0.027152120575172516,0.031983453292988406,-0.04290936776979264,0.009417418273013527,0.051374922838911104,-0.03212860504227574,0.005209341124012441,0.040531368533465256,0.030640542672844943,-0.02836135551025898,0.02821600520380971,0.01456030519129943,-0.035031326423226636,-0.08979489091978127,0.012956133386398512,-0.01294063528803067,-0.03046927001827713,0.011313974329392521,-0.0025603645381794852,-0.031134735368691636,0.009830859751243351,0.01825641906134362,0.00782552608190108,0.012751876491662052,-0.026112079348747465
13,1,-0.0013918278164256489,0.011642626655772252,-0.051768380117529364,0.016814184108693463,0.001366141825173371,0.008106617278148976,0.021039034221990584,-0.007130759384338835,-0.013101601777524749,0.031391214739897214,0.03766357000337309,-0.02277466336856871,-0.07244348053635634,-0.03989954580811391,-0.034203136043321945,0.0358791158849833,0.004027916745040272,-0.01562852095931051,-0.0654033455157263,0.01112189808325272,-0.018396860294834075,-0.12302251648644488,0.01781968117675534,0.005898917485181204,-0.0029527547963008067,-0.02080871227200628,0.00558276290522255,0.008730162644735502,0.023324522961355683,0.035984355021884046
13,3,-0.0029433431956534723,-0.015204974638125524,-0.05895693101893784,0.018077295271684137,-0.0005186592852425107,0.027446619476753753,0.017368056807592402,-0.005902183754996529,-0.012879863962299183,0.05352380655892777,0.03772043807663337,-0.04903468048987672,-0.02351669998651687,0.007086572128890804,-0.03115075830137274,-0.013951859387373373,0.003236287458153677,-0.017142022285548248,0.02046049177949692,0.010339970364165472,-0.020970633807441394,0.050685420902985334,0.018622858002356035,0.04689955832390539,-0.007258608655675845,-0.012068916785327817,-0.015377016708276292,0.003392271759742892,0.004468638885267275,0.04506116223403965
13,4,-0.0031870289305490494,-0.007839905474636616,-0.06051989914077563,0.017916497143619484,-0.00035980942540866337,0.026649890902981463,0.017649262147064505,-0.00184200715405612,-0.012911689830862667,0.04491494659846946,0.03722437374025634,-0.05021215749597316,-0.0048378723807668104,-0.00992682343641641,-0.029893337703574815,-0.014262174734833637,0.0037154577156932335,-0.017127058522943137,0.020299358306819924,0.012447737119699973,-0.026370305162507376,0.03725699843936709,0.01893581671360726,-0.018710932957243784,-0.0077325051622949715,-0.016856357520574655,0.018578754777662212,0.0031094420314625865,-0.0025187194798216984,0.01743616518282002
13,5,-0.0034768468339290487,-0.028990070824234892,-0.05861137556078466,0.016092183806993014,-0.0005429009564041451,0.019457569249246066,0.012732784977603821,-0.006987622052819139,-0.022626997951729098,0.0492436000420998,0.03780837379917639,-0.0729892244600178,-0.025583473468687223,-0.0018195563924632231,-0.03238721680165375,-0.030779228376790896,0.004316739166570372,-0.01958433457963888,0.022841810067538208,0.010304335881016084,-0.02372240331780185,0.06910213308101804,0.01962054047173518,0.027853275784187677,-0.006219231080164849,-0.020660530084052206,-0.02379498112916961,0.0057673796467959644,-0.00452524561886055,0.04697781238705612
14,1,-0.0027295958215572238,-0.005965205376423067,-0.05011773768133856,-0.0015489404121559846,-0.0005949751134225276,-0.06056158689259018,-0.05652249701679562,-0.01734261373195185,-0.0016017940806093566,-0.05040080179141012,-0.006032263484801958,-0.02434270612232803,-0.005811064932576758,-0.028350777101293776,-0.04246237077267482,-0.07441941207500005,-0.010999277553691716,-0.020860986253348056,-0.06092061183803458,-0.03135320977723863,-0.03087174296764,-0.01954085973927719,0.018309862902084566,-0.01180744915274811,-0.02208583411562093,-0.03773373381434038,-0.006829746457504176,0.005858784263610828,-0.02600740349636728,-0.14580890475454908
14,3,-0.0028664610099448018,-0.0023960120817722048,-0.06728313363592794,0.0032786651571945387,0.0006803868946058426,-0.06646191619470385,-0.0742227860810174,-0.017556783850696173,-0.0041530897328932665,-0.08905701114193813,0.009683943812662573,-0.02918387748659227,0.004184297905712593,-0.046914691037116485,-0.038946280781917385,-0.07192055310334644,-0.015737429516478472,-0.023000779495247616,0.01660317891485565,-0.028746197086457828,-0.0235212288474164,0.020043030910611513,0.01844826122314449,-0.01489226561418669,-0.016382522966897118,-0.035196785649170496,-0.021197922328007886,0.0028769173373335375,-0.026641200763820816,-0.15547314589382152
14,4,-0.0028664610099448018,-0.002657292429776673,-0.06742287364276071,-0.00013404461584571632,0.0006260928165413538,-0.06614657868379316,-0.07480340276285467,-0.017418047951381348,-0.004260223337999586,-0.08684923645184514,0.00860273055408563,-0.02309954918154706,0.004150712038550249,-0.04670461711740389,-0.03892003305598525,-0.0730736405566708,-0.012568168328535606,-0.023217439380326645,0.014453873908908451,-0.028838572699500627,-0.023525024985301454,0.019902715221644468,0.018498263948039023,-0.017119106115522243,-0.016082534415073724,-0.0347964375522546,-0.023502351851229567,0.0030080277345124586,-0.026160407740197622,-0.15503185427414354
14,5,-0.0027295958215572238,-0.006037441811493994,-0.05153021036525848,-0.0015204053089884371,0.001482827418098626,-0.06137758508767214,-0.06582114681073038,-0.018056656988189465,-0.0017001205296425326,0.011119995157610278,-0.0016201489863976483,-0.02644230322367012,0.008759514468371435,-0.025202610460565114,-0.03923167655006568,-0.108489759562629,-0.011724519184565824,-0.023301881000108417,-0.06099097346477417,-0.029471486416561322,-0.027930870042321754,-0.028095744482009542,0.01874996104933146,-0.011645496722974949,-0.02445897693985633,-0.05433001280846156,-0.008015587244886895,0.00575898215901605,-0.026407897385007286,-0.15064049322699688
15,1,-0.0034751524709677574,0.08819137429722351,-0.051978190312317776,0.04170718565943476,0.00812824666256434,0.0390798446101802,0.05814961265454544,-0.004684758709682934,-0.007188921968929289,0.10686794560347194,0.09371675928246505,0.07235217990645917,0.06467904551988399,0.027794942686843745,-0.02686438674855384,0.01559487603834445,0.0037546679598181283,-0.0002895977381025521,0.025327668367577015,0.012156650637615072,-0.021936301115663085,0.0843393921867593,0.028564989797283974,-0.002880297787979786,-0.0049471330424184605,-0.014137100368895832,0.06926824696339515,0.008150170352459286,-0.006045825023912158,0.09831738071282413
15,3,-0.006288546194040631,0.0030458241863856746,-0.03552042881582847,0.12077117033545551,0.002145090841190314,0.04356253082135688,0.049823692642282015,-0.017259792768060993,-0.005668195538662474,0.06628198652034019,0.028019458212405153,-0.015083493118134748,0.03729487661654669,0.044893027906078645,-0.02783038439702797,0.031910976419545524,0.004231012617556801,-0.016128303932390297,0.00198723845235017,0.00013851248126645803,-0.01785363062342318,0.04876760572166521,0.023324713850724876,0.11672183640840796,-0.00519569192594391,-0.019582476481278033,7.74400430045123e-05,0.02581293912993145,-0.006196131876627039,0.03892620105246953
15,4,-0.00337842819538293,0.09177525823918786,-0.056623259186032567,0.036666870289775354,0.007673479956867192,0.023728379210326035,0.03665417782204549,-0.012176679305821858,-0.008475588403587007,0.10965240077778289,0.09642572743631496,0.008982313414412968,0.06474475521658435,0.0373731600058356,-0.026300906414539124,0.039258508400640976,0.0037496387017842588,-0.011962517992533858,0.02371719760730006,0.011656821422715962,-0.021051487971456975,0.04856788062886999,0.027763269311842434,-0.004949531623784858,-0.0005969412938535694,-0.01355916461989474,0.002482634420666856,0.0028766986413938794,-0.0055137931348329195,0.09239743893322483
15,5,-0.0034751524709677574,0.08501885476300178,-0.053687223076571935,0.03562753875552577,0.007925549565287323,0.03827112551649059,0.05537453512392884,-0.0037251118652886876,-0.009871581985344923,0.10449536858832434,0.09692271367321721,0.06973633513768397,0.06229206045443512,0.028943725423733538,-0.026914185298086153,0.014347837084722806,0.004586377209416132,0.0024325892590280037,0.026757369771215817,0.012134492093807464,-0.01869545519283543,0.08485454874884327,0.02810293017700835,-0.00569172012306681,-0.00536992836781779,-0.016335385062025122,0.06345856892822654,0.00820464188673037,-0.006100549335354323,0.09549717057931675
16,1,-0.0036114230402607595,0.035040937423665194,-0.05157583082784043,-0.0077658655211046744,-0.000603465000807001,0.01608418670192528,0.008294506087636598,0.038800524802332786,0.029105460179551464,0.011500593556954153,0.00574151943203274,0.01750162633234917,0.04364202953281141,0.009896390984584568,-0.031485936739388515,0.06959354283975487,-0.0033432566356240037,0.01134040422632109,0.016708765668433972,-0.015286344803726783,-0.042152830664879966,-0.027343911314438772,-0.06495697635233881,0.009037486769678091,0.037328499665833625,0.04113811622087351,-0.0024533631957202955,0.010071373402782425,0.051392355780973266,-0.04993235750258751
16,3,-0.0036114230402607595,0.03517803662220302,-0.050943289226827455,-0.004632446872142267,-0.000603465000807001,0.016372601666269786,0.03054403059978305,0.033738699965980175,0.029137232023112473,-0.01332972437653146,0.00574151943203274,0.017614835446765037,0.04529168143304777,0.01137021243561415,-0.032657978200500926,0.0701052388642433,-0.0033421744849173314,0.012579908807144172,0.014333045962278924,-0.015287683608576696,-0.04195781785668113,0.0015609033823789141,-0.06498607461299932,-0.019225376823666995,0.03724732181049208,0.04448184910173652,-0.002411816771674695,0.013763724004552858,0.0516356423730683,-0.04963820660764051
16,4,-0.0032876653192712474,0.017381033191485276,-0.04913673944500046,-0.00474199893697255,-0.000603465000807001,0.016161289013575258,0.04760970649136735,0.03537247815609793,0.029130391455301,-0.02027971199017627,0.00574151943203274,0.01843498931156244,0.04336183590807661,0.0012564728783050526,-0.026568947181128667,0.0704136490950354,-0.003609191542423783,0.012354086128175512,0.01766181996507762,-0.015286344803726783,-0.0409716350426239,0.008295133884766135,-0.06492468620780359,0.03475067954948032,0.037328499665833625,0.04447004239254742,0.00041638229518726685,0.01383412508607334,0.051497107069127475,-0.04986118476886188
16,5,-0.0036114230402607595,0.03486724418806715,-0.05157246754757915,-0.007768738622650561,-0.000603465000807001,0.016774131070039677,0.039891137502685484,0.019677037410349933,0.029153434107925362,0.015030932145255861,0.005746482638722976,0.017304802913564246,0.0486633996077275,0.011297981039761668,-0.03195039588775248,0.04923626529771499,-0.00374049327840396,0.011399163306871381,0.01696446070559133,-0.015287683608576696,-0.04954776584060081,-0.027127106141032288,-0.0724989400562615,-0.012746274056016107,0.03724732181049208,0.04102019350291871,-0.002516267951839807,0.010749059505879729,0.051431946279521405,-0.07594994332927621
17,1,-0.0031488268309149297,0.0025195486394161146,-0.039080199029948796,-0.007137356803467969,0.0005745190784776197,-0.022421985098945444,-0.0710803630697066,-0.019888791968990113,-0.0025637790919005215,-0.07299312675018757,0.005435946814005882,0.04359243613513529,0.013143034335817615,-0.006598353067467834,-0.03662314206598617,-0.09876779875822901,-0.009320843653121356,-0.04000972554038805,-0.048926301862703504,-0.01574690682466681,-0.028494061176798917,0.021756233295516337,0.01845132324659775,-0.010438575138028877,-0.03892699286336152,-0.038809344590310706,-0.02353092000641337,0.00906236795394109,-0.038175324627868636,-0.15683012568571217
17,3,-0.002748608303438314,-0.00918158387278891,-0.07069851533060502,-0.01274260816428719,0.0021578059560564463,-0.06011777732661936,-0.06485247641509763,-0.01795842620979892,0.019911552831298595,-0.05439110382470381,0.0003964137198873783,-0.01586746486862833,0.009179584392444602,-0.032691872495348606,-0.03302568620005975,-0.0760013746589098,-0.012180840785741828,-0.0218747088294188,0.012392191534452524,-0.02500916937544891,-0.03579271682709229,-0.0011186739048131963,0.015543049054923614,-0.014237739620380762,-0.01007247813218243,-0.020048366364629797,-0.012884789100237243,0.0006633719342799532,-0.014413593895498787,-0.1673448229469153
17,4,-0.003379498030140111,-0.018531155802402582,-0.06712446110079746,-0.010076292929651159,-0.0001928608917853116,-0.05762929514610583,-0.060875450089855766,-0.021703495074244378,0.023482968973085255,-0.05591241441709851,0.010733323166154187,-0.011556939676731562,0.025744701124535682,0.007835444466437172,-0.029063973424352484,-0.1143774160425846,-0.008378460840483628,-0.02899920204095297,0.014827440114571946,-0.02350151875388609,-0.029606428097831382,0.014010158169052605,0.014240263329163567,-0.020751846406536836,-0.0167454436949073,-0.019124568026346954,-0.016094855255376184,-0.0055931971919935125,-0.024830451178187093,-0.16462321756286893
17,5,-0.0031334769464335726,-0.01652125297481469,-0.0679124546695473,0.04070933511824699,-0.006778016598582678,-0.05733216743324269,-0.05982774465254876,-0.01904061156011589,0.02394133814223914,-0.11542888239131899,0.01413032356206788,-0.027551458932366213,0.030125461168719725,0.0013630321853629443,-0.03088366251467578,-0.10137949589038218,-0.0027070815752955283,-0.029005232907624055,0.015852610954363612,0.0004727027015555183,-0.02905863685874138,0.012160132775547483,0.01409605464230423,-0.019497150369554284,-0.0192962069569092,0.018927018658888302,-0.015183017228871934,-0.007412614044583371,-0.024855561521457802,-0.17304510276252746
18,1,-0.0030957483768742,0.005416703465797581,-0.03540882213000932,-0.02862294268495483,0.002172763722482143,-0.022792813296975245,-0.05791046139174252,-0.02019608142065835,-0.002388868342060633,0.02696080124130345,0.023241564183069947,0.04286119808604097,0.02199831743569065,-0.01510469163986299,-0.03434040738715313,-0.13200281553147025,0.010805784764829268,-0.03915149511064069,-0.06276034117300455,-0.02327234040777274,-0.025207908283936938,0.018415401802256967,0.016335756612423577,-0.019046385795247686,-0.03542258626003714,-0.051852410409523535,-0.024762117202733604,0.008442327474029388,-0.03786472394171976,-0.16290765608977345
18,3,-0.0027295958215572238,-0.005181206774566107,-0.06702981035395086,0.0016269524703299255,0.0016605532989251654,-0.0555155036372197,-0.05699679184660552,-0.011607141279300563,0.019801307136675498,-0.06898794913802464,0.005650134474200345,-0.014620544797496797,0.0040894216343037824,-0.02985001520865244,-0.0162972229412203,-0.07237066311870861,0.011873428562781832,-0.02262719421261285,0.011614093404967638,-0.021227732542347055,-0.03236827483319404,-0.00648497205178074,0.019809030204076504,-0.0040568900826425955,-0.009212176851063443,-0.028245269398775814,-0.005531350788723812,0.007826757083668775,-0.016118925117230346,-0.15731385942797663
18,4,-0.003379498030140111,-0.003336431967451087,-0.06696024084234552,-0.002169379963671614,0.00029700788218331464,-0.05466633910034459,-0.04906560835779971,-0.02229496032095494,0.02331928681541616,-0.056515044978074976,0.01045170356848077,-0.018325602123982872,0.019875013110076237,0.0021463630837519013,-0.0280920973109642,-0.11225193676247885,-0.006861657013522318,-0.022180523413595308,0.01490188477712404,-0.020604170672032674,-0.028155437338128145,0.023181930210251882,0.01658917525774055,0.0038294176329286135,0.0005456400970369547,-0.03352217435634364,-0.01199881437517384,0.0015507374712094108,-0.029498193324434416,-0.16236128592409702
18,5,-0.0031334769464335726,-0.017176125774284973,-0.06433061838830312,0.006792203489868782,0.0038614844172916267,-0.05676456300364396,-0.0542218334108853,-0.028963538033447873,0.024039268581980095,-0.06566306502481516,0.0065264512011856375,-0.027162641700283676,0.031144170266022002,0.008110018010841958,-0.02885934022615726,-0.10128966309572722,-0.003601785619505494,-0.016870477632296457,0.01571662660372749,-0.014254915539881225,-0.030125408269931802,0.018954594144452455,0.014738511096142066,-0.017963454331808005,-0.0015446592984830695,0.03614341054238332,-0.01105709691868526,-0.005647314628480584,-0.025792040445959112,-0.15698553946412466
19,1,-0.003362381849462637,0.010850780962735371,-0.06415652296463693,0.006768238818875066,-0.001974173001184655,0.022016328559487496,0.009124256997208518,-0.008227300559238074,-0.018379464948031853,-0.12441449628721868,0.004895330363150526,-0.008171970735327324,0.03497147978637061,0.03383730818113108,-0.029183775920542682,-0.02140616270532575,-0.004316029644285596,-0.01734257641218773,0.0192444251666646,0.008552902262554216,-0.017060269645412088,-0.10685716954030845,0.016075022418184308,-0.00478875983650678,-0.005969705929858855,0.016352467614309526,-0.007723534893271498,-0.001585676990010488,-0.005448321292358211,0.04240491404928767
19,3,-0.003362381849462637,0.010461727672937203,-0.06320831295304924,0.0065979414059695665,-0.001953941254020643,0.025076237309396798,0.010755136364945465,-0.006888384930321688,-0.016535862627147548,-0.109619288755133,0.0003218487879525512,-0.017834441139163253,0.035860920207383094,0.03593449663423721,-0.02922790510729378,-0.014689936295974844,-0.004264407560461941,-0.017397647708239806,0.018527765631889168,0.009028700508549562,-0.012414368034454868,-0.09237693306130396,0.01606013138324334,-0.010091468362182663,-0.005902959417271919,0.016330379734504404,-0.007933263416193412,-0.0018676324300451292,-0.005467560748872851,0.04204326317825511
19,4,-0.002874340336390499,0.013214958702125879,-0.06245478248610507,0.006526892529089159,-0.002042169856177475,0.022009183503920806,0.00862705322624737,-0.008657238998802906,-0.01853577162712729,-0.14174487306457828,8.515821801309765e-05,-0.015433209625752599,0.029150606575387185,0.02875283240849755,-0.0410277190567376,-0.02527110140163495,-0.014087494905772553,-0.01740415893087944,0.018941671431775487,0.008076245145519342,-0.017099447400555235,-0.0733543930876182,-1.974167964954713e-05,0.032703093751951774,-0.005923189486645858,0.01631955435934856,-0.0012890786285243983,-0.0012330894430154368,-0.004774349217440041,0.03817203642404245
19,5,-0.003362381849462637,0.01124198315299834,-0.06421282200984263,0.006612436643799197,-0.0019649806984545293,0.022133328276713726,0.008684289482277608,-0.008600764024729188,-0.01852957489421279,-0.10878810374905493,0.000110626896883128,-0.017827299280389685,0.03619076630896101,0.033328694221995164,-0.029585325544829233,-0.022796780138939685,-0.013298544249108432,-0.017403716379169022,0.018678924358282036,0.008170422961772067,-0.017066922526900424,-0.07934148077004853,-0.00012197349930227947,-0.006017420086775609,-0.005915125116005185,0.01631955435934856,-0.007939399914853477,-0.0014484277812127097,-0.004754954982089233,0.03812272203900288
20,1,-0.004004978753643882,-0.010298036913321335,-0.06996979009788278,-0.001472728038061945,0.0004714449445506535,0.010921025437087572,0.00672773044740446,-0.007378362882004011,-0.013316485930092796,0.013034691995945192,-0.05936584375307392,-0.0012408932428514142,-0.1955689562691582,-0.07537019418871162,-0.034759544043970914,-0.026315009201394197,0.004393237430959951,-0.01667971416833234,-0.01860358143344738,0.011940779557282007,-0.028224309423395967,-0.11234556353067843,0.015276753545939374,-0.014632743276626928,-0.00943535335888496,-0.011445536066496377,0.008974313705536556,0.008303914086823856,-0.014138971618899735,0.015306373855667512
20,3,-0.004070790616971253,0.00035228044033718225,-0.0701275868072371,0.004095360519901243,0.0004714449445506535,-0.03157330340177926,0.008893734014254336,-0.00621123194514813,-0.012507993814442063,0.013085818820386865,-0.057089486074414504,-0.0006130112365723573,-0.19511991846139606,-0.08943681385883522,-0.03500171732488222,-0.026720283256086257,0.0007220962557520942,-0.01662275419185653,-0.017976953819670943,0.012403296924690471,-0.028638411990287656,-0.05089241505071202,0.015300421443132331,-0.014607834133067037,-0.010154805141872121,-0.011057341835651407,-0.0059127761617848275,0.007574002961254464,-0.01322139588300395,0.014699737771333375
20,4,-0.004214665325668471,-0.010737608742693406,-0.06993416283780486,-0.00190130366733659,0.0004714449445506535,0.009683554882391473,0.013010910087777985,-0.005947808406888777,-0.01326415666053716,0.012641693524278016,-0.057799631068887324,-0.0012289461849790979,-0.19710699549932142,-0.08724371539830092,-0.0346979570423621,-0.026510656730347828,0.004393237430959951,-0.016527158234702966,-0.01810195881472639,0.010543488592593301,-0.029368957729772525,-0.11403808700768303,0.015321467108411355,-0.013618354124566828,-0.01052657671111459,-0.012255615435281728,0.008613669087798299,0.008154846454187355,-0.01402846610274878,0.015338455023301506
20,5,-0.004441563299538711,-0.008879429699545489,-0.07060801682660359,-0.00040590040330844605,0.0004714449445506535,0.024272881021223935,0.008762942334658132,-0.006278326591317145,-0.012949054412596812,0.013129997326967489,-0.05554379696026585,-0.003847466795911477,-0.19796914426825876,-0.09200583047301847,-0.03478496296953739,-0.026410989699096304,0.004399191743569692,-0.016665016316432624,-0.018622447052230363,0.011725843355548786,-0.028867930522505008,-0.045785842454419794,0.01506605053347851,-0.016263107987905298,-0.010782783986388093,-0.011829046691674165,-0.005919953826265162,0.008182349319618707,-0.014223126858256625,0.014755063704336586
21,1,-0.0036114230402607595,-0.02126902633561134,-0.06817861350916395,0.009436478514431777,0.0002129472741170407,-0.021478557777960674,-0.03175889053924706,-0.002099969414887218,0.02448064032687831,-0.11307668835065934,0.004223745051725405,-0.01592952553513768,0.04366282063150475,-0.0011767882200532317,-0.043160340880826535,-0.07215880776231548,-0.003474871950860483,-0.02091242042309885,0.015809360566009366,-0.01558065957047711,-0.03282342283303525,-0.0049653619058374525,0.021679812952221027,-0.016243946036474447,0.028656420135085306,0.029517780879086526,-0.009899575816279505,0.006488733324869378,0.014993579536037225,-0.07489111395387044
21,3,-0.0035485201834942015,-0.020559781213338797,-0.0682482648284127,0.006876600436675207,0.010736793109293844,-0.02055132578577765,-0.031242300307919135,-0.01769381307680195,0.024408858549107917,-0.1070090832508918,0.004188942950302696,-0.01769430985983645,0.043193335348928295,0.03245849880124906,-0.02638191530308068,-0.10137597177491711,-0.004464739626624891,-0.020898089851326275,0.015696628850931055,-0.016162004103736433,-0.03136185827393471,-0.007375012107517511,0.020953939715716047,-0.014606382438443281,-0.00555465147463992,0.029940388387522346,-0.009757437450759467,0.00041477345958747773,0.010433707675770384,-0.06780160229742667
21,4,-0.003292001018946796,-0.01832138106023675,-0.06422512331270255,0.009280707972422704,0.00011567256951167484,-0.02064012763749493,-0.031503270326765954,-0.01935635993837421,0.02416845357249907,-0.12725060245369396,0.004203499007220934,-0.015674047445781675,0.037901120029921166,0.015904952992589788,-0.020901855578586773,-0.08601616120234183,-0.0036092105244359533,-0.020864153173004454,0.016286649886002744,-0.015527813588027932,-0.03168811748719949,0.008494191837444376,0.021860047298050803,0.056867722981842,-0.005584321574032982,0.029083016310927003,-0.0012775308239647428,0.0011608007727413555,0.016423093513947575,-0.06745636378600924
21,5,-0.0035483913801652596,-0.020653984613035546,-0.06799129757562072,0.00850999369615522,0.010736793109293844,-0.02045103520038429,-0.031234828150643303,-0.017661818829341303,0.024328440414042626,-0.09036143172187795,0.004124568296894403,-0.010448656034432725,0.04735385857969592,0.029127613201588978,-0.0256395990559689,-0.10100104035435979,0.004944088867322207,-0.02086078747479156,0.01731036632271349,-0.015541078250852717,-0.029936547786594176,-0.006694300866228509,0.021411923620203964,-0.014195374211307144,-0.005649000207569694,0.021730609011658377,-0.00975337296898223,0.03260850883057844,0.011491249156139305,-0.06779115835759197
22,1,-0.0031960139678137056,0.014674111667730102,-0.058672873705453,-0.008991753812129176,-0.004545548002628982,-0.005584181460890412,-0.049975285041632206,-0.02386370928289092,0.023988135096051615,-0.08353017565071429,0.00921873448322703,0.06074548739774476,0.03608186945463722,0.028652388490358977,-0.02624274984412669,-0.10872024967173378,-0.004578070400236144,-0.03688722408237291,0.015893324830032866,-0.019499589487445186,-0.031135304795722827,0.03290574884766382,0.016648665032996036,-0.01767544421803845,-0.03411671460762163,0.028701710660145804,-0.02007599440658823,-0.004471504465761621,0.007046905791302342,-0.11794598132852022
22,3,-0.0032589168245802636,0.004411745196665827,-0.05637148042846433,0.010619270305524864,0.00043672144338873994,-0.00019887359917480435,0.01542341537134281,0.0009990797581953055,0.024120410136666402,-0.10797372668876158,0.006792142482711253,0.06739959717427775,0.03424104088306218,0.003356168321386416,-0.03545057372784559,-0.07226400075698318,-0.0037565173133510084,-0.03424671976124628,0.017687844284167278,-0.01893334109861116,-0.019322503630587216,-0.012482012992753554,0.030577468837112858,0.00039099495024640655,0.004486353228839835,0.04505861323729879,-0.02120056876201171,-0.010044987516974042,0.017364318650510576,-0.06445111526752899
22,4,-0.0031960139678137056,-0.004372765340234906,-0.0579726843121306,-0.004296537421925634,-0.004551802060908581,-0.004597973599332131,-0.05001445235399716,-0.016286495244096633,0.023973596553380834,-0.12007322731490498,0.009202633142734512,0.05259432528054722,0.03711837279659836,0.02889579046159861,-0.02833283102291468,-0.10841600578963556,-0.0038497809878452983,-0.036684423476375114,0.01578474527957368,-0.01918458770726333,-0.03125412768169529,0.047650454249864485,0.032419826992635334,-0.010767330492855368,-0.033937414739475334,0.010199214895327512,-0.01960731087153251,0.0003712975207119508,0.007514763265616273,-0.10333332289352501
22,5,-0.0031960139678137056,0.012367452944048988,-0.05641060773339144,0.007144165288346554,0.010961448363200014,0.01094255422802463,-0.030097740537145902,-0.01720718348550079,0.02417254399236827,-0.09456376635796253,0.006783418588318153,0.07842042222300052,0.03690911435640209,0.032709903994919146,-0.02601449862627082,-0.1000347503938071,-0.0035550516515649826,-0.03486935442552737,0.016274688828855435,-0.019563827694873644,0.01183861910703556,-0.0026636319993463497,0.033083267190557375,-0.02001823613070588,-0.028061168506534756,0.05059425078167215,-0.020996243804518346,0.002538450592822992,0.013128192786986504,-0.05167898656097981
23,1,-0.0036114230402607595,-0.020686558799306753,-0.0551854778118624,-0.0063613678323286025,-0.0005877805403082732,-0.010880233698441232,0.04032674208343495,0.04587296329390176,0.02914303569707836,-0.06681760098168797,0.0058457965726969666,-0.057159213477585,0.03955854911147726,0.006551356082675472,-0.032671808200567726,0.04600687860455965,-0.0033111666224857803,0.011326210640111386,0.016977970000421828,-0.015289945764885442,-0.05412900702713292,-0.03597313546359252,-0.073889306014848,-0.017026665699753387,0.03726139057153335,0.040406128036072415,-0.00999186124793751,0.0008634326972513381,0.037952663982900404,-0.0985902732247187
23,3,-0.0036114230402607595,-0.024236335720800407,-0.057663908769088675,-0.017672589065605794,-0.0005877805403082732,-0.03645954315285583,0.007043354207204231,0.015774479474086462,0.029107720605431823,-0.08325434282616066,0.005850759779387203,-0.044760689574250764,0.035654707182963014,0.007727492309849397,-0.03373755464941595,0.045914788496493504,-0.0033432965722281307,0.011074811495078845,0.014359808781602009,-0.01528832089842152,-0.058745993614068195,-0.03631612006323221,-0.07418010977117309,-0.025801488457596253,0.03683850446757024,0.02827223162522068,-0.00972472910276439,0.014706834260527253,0.03778464140526174,-0.09877631421910221
